,Emoji,Emoji Sentiment,PA sentiment,PA polarity,PA subjectivity
16098,,,neutral,0.0,0.0
16099,,,neutral,0.0,0.0
16100,,,negative,-0.25,0.0
16101,,,positive,1.0,1.0
16102,,,neutral,0.0,0.0
16103,,,negative,-0.012878787878787878,0.4265151515151515
16104,,,positive,0.34659090909090906,0.4708333333333333
16105,,,positive,0.05909090909090908,0.4
16106,,,positive,0.04,0.12000000000000002
16107,,,positive,0.5,0.5
16108,,,positive,0.2,0.2
16109,,,neutral,0.0,0.0625
16110,,,neutral,0.0,0.0
16111,,,positive,0.18333333333333335,0.55
16112,,,negative,-0.125,0.375
16113,,,positive,0.171875,0.521875
16114,,,neutral,0.0,0.0
16115,,,neutral,0.0,0.0
16116,,,negative,-0.35000000000000003,0.55
16117,,,positive,0.13636363636363635,0.45454545454545453
16118,,,neutral,0.0,0.0
16119,,,positive,0.14375,0.34375
16120,,,neutral,0.0,0.25
16121,,,positive,0.13636363636363635,0.45454545454545453
16122,,,positive,0.13636363636363635,0.45454545454545453
16123,,,positive,0.43333333333333335,0.6000000000000001
16124,,,positive,0.0625,0.45
16125,,,positive,0.25,0.25
16126,,,neutral,0.0,0.0
16127,,,positive,0.20555555555555557,0.3861111111111111
16128,,,negative,-0.5,0.5
16129,,,positive,0.5,0.9
16130,,,neutral,0.0,0.1875
16131,,,neutral,0.0,0.0
16132,,,negative,-0.2212121212121212,0.5181818181818182
16133,,,neutral,0.0,0.0
16134,,,positive,0.3333333333333333,0.5
16135,,,positive,0.61875,0.9
16136,,,negative,-0.025,0.375
16137,,,positive,0.15238095238095242,0.5095238095238096
16138,,,positive,0.25,0.3
16139,,,positive,0.3,0.7
16140,,,negative,-0.054545454545454564,0.5737373737373738
16141,,,neutral,0.0,0.75
16142,,,neutral,0.0,0.0
16143,,,neutral,0.0,0.0
16144,,,positive,0.17727272727272728,0.36090909090909096
16145,,,neutral,0.0,0.0
16146,,,positive,0.18333333333333335,0.4166666666666667
16147,,,positive,0.425,0.525
16148,,,neutral,0.0,0.0
16149,,,positive,0.4041666666666667,0.525
16150,,,neutral,0.0,0.0
16151,,,positive,0.25,0.5
16152,,,positive,0.3333333333333333,0.5499999999999999
16153,,,neutral,0.0,0.0
16154,,,positive,0.2857142857142857,0.5357142857142857
16155,,,neutral,0.0,0.0
16156,,,negative,-0.1,0.15
16157,,,neutral,0.0,0.18888888888888888
16158,,,negative,-0.07666666666666666,0.47333333333333333
16159,,,positive,0.5,0.7
16160,,,positive,0.049999999999999996,0.65
16161,,,positive,0.37142857142857144,0.5142857142857142
16162,,,positive,0.4681818181818182,0.42727272727272725
16163,,,positive,0.25,0.45
16164,,,positive,0.02500000000000001,0.47500000000000003
16165,,,positive,0.03333333333333333,0.3416666666666666
16166,,,positive,0.18253968253968256,0.5365079365079365
16167,,,positive,0.31742424242424244,0.5636363636363637
16168,,,neutral,0.0,0.0
16169,,,positive,0.15416666666666665,0.5541666666666667
16170,,,neutral,0.0,0.06666666666666667
16171,,,positive,0.33888888888888885,0.6777777777777777
16172,,,negative,-0.1,0.35
16173,,,neutral,0.0,0.0
16174,,,negative,-0.05,0.1625
16175,,,positive,0.1875,0.9375
16176,,,neutral,0.0,0.0
16177,,,neutral,0.0,0.06388888888888888
16178,,,positive,0.5,0.5
16179,,,negative,-0.1,0.35
16180,,,positive,0.25,0.3
16181,,,neutral,0.0,0.0
16182,,,positive,0.27291666666666664,0.7041666666666666
16183,,,neutral,0.0,0.25
16184,,,positive,0.21212121212121213,0.35151515151515156
16185,,,positive,0.4,1.0
16186,,,neutral,0.0,0.0
16187,,,positive,0.3666666666666667,0.7000000000000001
16188,,,positive,0.1875,0.375
16189,,,positive,0.03854166666666667,0.571875
16190,,,neutral,0.0,0.03333333333333333
16191,,,positive,0.06666666666666668,0.4611111111111112
16192,,,positive,0.06888888888888889,0.2377777777777778
16193,,,negative,-0.11222222222222222,0.5733333333333334
16194,,,positive,0.3888888888888889,0.5166666666666667
16195,,,neutral,0.0,0.0
16196,,,positive,0.15555555555555556,0.2777777777777778
16197,,,neutral,0.0,0.0
16198,,,neutral,0.0,0.09375
16199,,,neutral,0.0,0.09375
16200,,,positive,0.4377777777777778,0.6288888888888889
16201,,,positive,0.32222222222222224,0.5333333333333333
16202,,,neutral,0.0,0.0
16203,,,positive,0.11666666666666667,0.55
16204,,,positive,0.14166666666666666,0.25
16205,,,negative,-0.4,0.45
16206,,,positive,0.5,0.5
16207,,,positive,0.18958333333333333,0.4895833333333333
16208,,,positive,0.3375,0.375
16209,,,negative,-0.2,0.3
16210,,,neutral,0.0,0.0
16211,,,positive,0.325,0.8250000000000001
16212,,,positive,0.25833333333333336,0.5499999999999999
16213,,,neutral,0.0,0.0
16214,,,neutral,0.0,0.0
16215,,,negative,-0.25,0.4
16216,,,positive,0.3,0.75
16217,,,positive,0.08,0.31999999999999995
16218,,,negative,-0.05,0.3333333333333333
16219,,,neutral,0.0,0.0
16220,,,neutral,0.0,0.0
16221,,,neutral,0.0,0.0
16222,,,neutral,0.0,0.0
16223,,,neutral,0.0,0.0
16224,,,positive,0.25,0.3
16225,,,negative,-0.28181818181818175,0.5606060606060606
16226,,,neutral,0.0,0.0
16227,,,positive,0.3181818181818182,0.4772727272727273
16228,,,positive,0.1333333333333333,0.5666666666666667
16229,,,positive,0.1875,0.9375
16230,,,positive,0.3138888888888889,0.5583333333333335
16231,,,negative,-0.17500000000000002,0.35833333333333334
16232,,,neutral,0.0,0.0
16233,,,positive,0.05,0.75
16234,,,neutral,0.0,0.0
16235,,,negative,-0.05952380952380952,0.5476190476190476
16236,,,positive,0.375,0.41666666666666663
16237,,,neutral,0.0,0.0
16238,,,positive,0.45,0.75
16239,,,neutral,0.0,0.0
16240,,,neutral,0.0,0.0
16241,,,neutral,0.0,0.0
16242,,,neutral,0.0,0.0
16243,,,positive,0.22499999999999998,0.45
16244,,,positive,0.5,0.5833333333333334
16245,,,neutral,0.0,0.0
16246,,,neutral,0.0,0.0
16247,,,positive,0.05833333333333333,0.35000000000000003
16248,,,positive,0.22333333333333333,0.5900000000000001
16249,,,positive,0.0875,0.5875
16250,,,positive,0.1553240740740741,0.5481481481481482
16251,,,positive,0.43333333333333335,0.5666666666666668
16252,,,neutral,0.0,0.0
16253,,,positive,0.45555555555555555,0.5666666666666668
16254,,,positive,0.1875,0.9375
16255,,,neutral,0.0,0.0
16256,,,positive,0.375,0.41666666666666663
16257,,,neutral,0.0,0.0
16258,,,positive,0.15340909090909088,0.45454545454545453
16259,,,neutral,0.0,0.3
16260,,,positive,0.0037878787878787845,0.6098484848484849
16261,,,positive,0.1875,0.9375
16262,,,positive,0.1875,0.9375
16263,,,neutral,0.0,0.0
16264,,,neutral,0.0,0.0
16265,,,neutral,0.0,0.0
16266,,,neutral,0.0,0.0
16267,,,positive,0.35,0.35
16268,,,positive,0.06818181818181818,0.22727272727272727
16269,,,negative,-0.10000000000000002,0.44999999999999996
16270,,,positive,0.5,0.5
16271,,,positive,0.16374999999999998,0.4266666666666667
16272,,,positive,0.0625,0.65
16273,,,positive,0.25,0.375
16274,,,positive,0.25,0.75
16275,,,negative,-0.175,0.27499999999999997
16276,,,positive,0.2888888888888889,0.4000000000000001
16277,,,positive,0.26666666666666666,0.6666666666666666
16278,,,positive,0.6749999999999999,0.7333333333333334
16279,,,positive,0.4138888888888889,0.7333333333333334
16280,,,neutral,0.0,0.0
16281,,,positive,0.3666666666666667,0.7000000000000001
16282,,,neutral,0.0,0.0
16283,,,positive,0.06628787878787878,0.3333333333333333
16284,,,positive,0.13636363636363635,0.45454545454545453
16285,,,positive,0.3,0.5
16286,,,positive,0.08055555555555556,0.4000000000000001
16287,,,positive,0.25,0.3833333333333333
16288,,,positive,0.26666666666666666,0.5666666666666667
16289,,,positive,0.16,0.5399999999999999
16290,,,negative,-0.17222222222222225,0.19999999999999998
16291,,,positive,0.22348484848484848,0.35984848484848486
16292,,,positive,0.06818181818181818,0.2772727272727273
16293,,,neutral,0.0,0.0
16294,,,positive,0.25684523809523807,0.7464285714285714
16295,,,positive,0.45,0.8500000000000001
16296,,,positive,0.26666666666666666,0.5166666666666667
16297,,,neutral,0.0,0.25
16298,,,negative,-0.2,0.3
16299,,,negative,-0.06666666666666667,0.8
16300,,,neutral,0.0,0.0
16301,,,positive,0.4,0.7
16302,,,positive,1.0,1.0
16303,,,neutral,0.0,0.05
16304,,,positive,0.18,0.37
16305,,,negative,-0.2,0.3
16306,,,negative,-0.2,0.3
16307,,,positive,0.5,0.5
16308,,,positive,0.5,0.5
16309,,,positive,0.5,0.5
16310,,,positive,0.5,0.5
16311,,,positive,0.5,0.5
16312,,,positive,0.05000000000000001,0.10000000000000002
16313,,,positive,0.04,0.43
16314,,,neutral,0.0,0.0
16315,,,neutral,0.0,0.0
16316,,,positive,0.13636363636363635,0.45454545454545453
16317,,,neutral,0.0,0.0
16318,,,positive,0.22727272727272727,0.5454545454545454
16319,,,negative,-0.2,0.05
16320,,,positive,0.16666666666666666,0.16666666666666666
16321,,,positive,0.25,0.75
16322,,,positive,0.8,0.75
16323,,,neutral,0.0,0.0
16324,,,negative,-0.5,0.7
16325,,,positive,0.15,0.4
16326,,,positive,0.18333333333333335,0.5499999999999999
16327,,,negative,-0.00833333333333334,0.625
16328,,,positive,0.375,1.0
16329,,,positive,0.2214285714285714,0.5750000000000001
16330,,,neutral,0.0,0.0
16331,,,positive,0.7,0.9
16332,,,positive,0.28409090909090906,0.46780303030303033
16333,,,positive,0.225,0.7250000000000001
16334,,,negative,-0.04444444444444443,0.2888888888888889
16335,,,negative,-0.2,0.4
16336,,,neutral,0.0,0.0
16337,,,positive,0.5,0.5
16338,,,positive,0.2125,0.4
16339,,,positive,0.06818181818181818,0.22727272727272727
16340,,,positive,0.26666666666666666,0.5166666666666667
16341,,,positive,0.25,0.3
16342,,,neutral,0.0,0.0
16343,,,negative,-0.04666666666666666,0.08666666666666667
16344,,,positive,0.2515151515151515,0.6000000000000001
16345,,,positive,1.0,1.0
16346,,,neutral,0.0,0.0
16347,,,neutral,0.0,0.0
16348,,,neutral,0.0,0.0
16349,,,positive,0.3666666666666667,0.7000000000000001
16350,,,neutral,0.0,0.0
16351,,,positive,0.09166666666666667,0.5750000000000001
16352,,,neutral,0.0,0.0
16353,,,neutral,0.0,0.0
16354,,,negative,-0.03333333333333333,0.4666666666666666
16355,,,positive,0.4,0.66
16356,,,neutral,0.0,0.2333333333333333
16357,,,neutral,0.0,1.0
16358,,,positive,0.35,0.47500000000000003
16359,,,neutral,0.0,0.4
16360,,,positive,0.3,0.7666666666666666
16361,,,neutral,0.0,0.0
16362,,,neutral,0.0,0.0
16363,,,neutral,0.0,0.0
16364,,,positive,0.2888888888888889,0.7333333333333334
16365,,,positive,0.13666666666666666,0.49000000000000005
16366,,,negative,-0.041666666666666664,0.16666666666666666
16367,,,neutral,0.0,0.0
16368,,,positive,0.2916666666666667,0.5583333333333333
16369,,,positive,0.24722222222222223,0.5833333333333334
16370,,,neutral,0.0,0.0
16371,,,positive,0.1,0.1
16372,,,positive,0.25,0.25
16373,,,neutral,0.0,0.0
16374,,,neutral,0.0,0.0
16375,,,positive,0.1,0.6666666666666666
16376,,,positive,0.10511363636363635,0.2303030303030303
16377,,,positive,0.3333333333333333,0.43333333333333335
16378,,,neutral,0.0,0.0
16379,,,neutral,0.0,0.0
16380,,,positive,0.06666666666666667,0.3333333333333333
16381,,,positive,0.11666666666666667,0.55
16382,,,positive,0.125,0.7916666666666666
16383,,,positive,0.20000000000000004,0.5166666666666667
16384,,,positive,0.15555555555555556,0.7000000000000001
16385,,,positive,0.18333333333333335,0.18333333333333335
16386,,,positive,0.26666666666666666,0.32222222222222224
16387,,,neutral,0.0,0.0
16388,,,positive,0.23333333333333334,0.55
16389,,,neutral,0.0,0.125
16390,,,positive,0.23333333333333334,0.55
16391,,,neutral,0.0,0.3
16392,,,positive,0.5,0.9
16393,,,neutral,0.0,0.05
16394,,,neutral,0.0,0.0
16395,,,neutral,0.0,0.0
16396,,,negative,-0.2817150297619048,0.45238095238095233
16397,,,neutral,0.0,0.0
16398,,,positive,0.19999999999999998,0.3666666666666667
16399,,,positive,0.022222222222222237,0.4000000000000001
16400,,,positive,0.3416666666666667,0.25
16401,,,neutral,0.0,0.65
16402,,,neutral,0.0,0.0
16403,,,negative,-0.25,0.375
16404,,,negative,-0.1,0.2
16405,,,neutral,0.0,0.2125
16406,,,positive,0.16666666666666666,0.30833333333333335
16407,,,positive,0.3,0.7
16408,,,negative,-0.2333333333333333,0.35000000000000003
16409,,,neutral,0.0,0.0
16410,,,positive,0.08409090909090909,0.4303030303030303
16411,,,neutral,0.0,0.0
16412,,,positive,0.10416666666666667,0.27777777777777773
16413,,,neutral,0.0,0.0
16414,,,positive,0.13636363636363635,0.45454545454545453
16415,,,positive,0.425,0.75
16416,,,positive,0.32500000000000007,0.6166666666666667
16417,,,positive,0.15,0.4
16418,,,neutral,0.0,0.0
16419,,,negative,-0.15000000000000002,0.22499999999999998
16420,,,neutral,0.0,0.8
16421,,,positive,0.16,0.5399999999999999
16422,,,positive,0.2,0.3
16423,,,positive,0.06818181818181818,0.22727272727272727
16424,,,neutral,0.0,0.20000000000000004
16425,,,neutral,0.0,0.0
16426,,,neutral,0.0,0.0
16427,,,neutral,0.0,0.0
16428,,,positive,0.5,0.5
16429,,,positive,0.29296875,0.375
16430,,,neutral,0.0,0.0
16431,,,positive,0.35,0.44999999999999996
16432,,,neutral,0.0,0.4
16433,,,negative,-0.2,0.3
16434,,,positive,0.3611111111111111,0.5777777777777778
16435,,,positive,0.008333333333333333,0.29791666666666666
16436,,,neutral,0.0,0.0
16437,,,positive,1.0,0.3
16438,,,neutral,0.0,0.0
16439,,,positive,0.10909090909090909,0.6484848484848484
16440,,,neutral,0.0,0.0
16441,,,positive,0.4375,0.6875
16442,,,negative,-0.09999999999999999,0.3
16443,,,neutral,0.0,0.0
16444,,,negative,-0.1,0.15
16445,,,positive,0.3,0.0
16446,,,neutral,0.0,0.0
16447,,,neutral,0.0,0.0
16448,,,neutral,0.0,0.0
16449,,,negative,-0.06666666666666665,0.48333333333333334
16450,,,positive,0.15,0.24166666666666667
16451,,,neutral,0.0,0.0
16452,,,positive,0.03333333333333333,0.06666666666666667
16453,,,positive,0.25,0.45
16454,,,positive,0.2916666666666667,0.7000000000000001
16455,,,negative,-0.325,0.3
16456,,,positive,0.2840909090909091,0.41363636363636364
16457,,,positive,0.0888888888888889,0.6
16458,,,neutral,0.0,0.0
16459,,,positive,0.5,0.5
16460,,,neutral,0.0,0.8
16461,,,neutral,0.0,0.0
16462,,,negative,-0.16666666666666666,0.8333333333333334
16463,,,neutral,0.0,0.1
16464,,,positive,0.08148148148148145,0.42962962962962964
16465,,,neutral,0.0,0.0
16466,,,positive,0.12222222222222223,0.7000000000000001
16467,,,neutral,0.0,1.0
16468,,,positive,0.2819444444444445,0.65
16469,,,neutral,0.0,0.375
16470,,,neutral,0.0,0.0
16471,,,positive,0.01727272727272728,0.5009090909090909
16472,,,positive,0.13636363636363635,0.45454545454545453
16473,,,positive,0.26666666666666666,0.2722222222222222
16474,,,neutral,0.0,0.0
16475,,,positive,0.3666666666666667,0.3666666666666667
16476,,,neutral,0.0,0.0
16477,,,positive,0.1875,0.3333333333333333
16478,,,positive,0.3111111111111111,0.47777777777777786
16479,,,positive,0.18333333333333335,0.55
16480,,,positive,0.4125,0.4125
16481,,,neutral,0.0,0.06666666666666667
16482,,,positive,0.25684523809523807,0.7464285714285714
16483,,,neutral,0.0,0.0
16484,,,positive,0.21666666666666667,0.39375000000000004
16485,,,positive,0.075,0.26666666666666666
16486,,,neutral,0.0,0.25
16487,,,negative,-0.07121212121212121,0.38484848484848483
16488,,,positive,0.037662337662337654,0.27435064935064934
16489,,,neutral,0.0,0.0
16490,,,neutral,0.0,0.25
16491,,,neutral,0.0,0.0
16492,,,negative,-0.08333333333333333,0.3333333333333333
16493,,,positive,0.3333333333333333,0.6333333333333333
16494,,,positive,0.29545454545454547,0.40151515151515155
16495,,,neutral,0.0,0.0
16496,,,positive,0.01727272727272728,0.5009090909090909
16497,,,positive,0.17045454545454544,0.5
16498,,,neutral,0.0,0.0
16499,,,neutral,0.0,0.0
16500,,,positive,0.06666666666666667,0.3333333333333333
16501,,,positive,0.26666666666666666,0.2833333333333333
16502,,,neutral,0.0,0.0
16503,,,neutral,0.0,0.0
16504,,,negative,-0.15185185185185188,0.22962962962962963
16505,,,positive,0.2215909090909091,0.5511363636363636
16506,,,positive,0.10714285714285714,0.38392857142857145
16507,,,positive,0.4,0.6000000000000001
16508,,,neutral,0.0,0.0
16509,,,neutral,0.0,0.2625
16510,,,positive,0.10714285714285714,0.8214285714285714
16511,,,positive,0.125,0.41666666666666663
16512,,,neutral,0.0,0.55
16513,,,positive,0.11875,0.45
16514,,,negative,-0.033333333333333326,0.3333333333333333
16515,,,neutral,0.0,0.0
16516,,,positive,0.16666666666666666,0.5333333333333333
16517,,,neutral,0.0,1.0
16518,,,positive,0.17029914529914528,0.678846153846154
16519,,,positive,0.25,0.25
16520,,,positive,0.2,0.75
16521,,,positive,0.4,0.5416666666666666
16522,,,neutral,0.0,0.1
16523,,,positive,0.20000000000000004,0.7333333333333334
16524,,,positive,0.4583333333333333,0.6583333333333333
16525,,,positive,0.11666666666666665,0.6166666666666667
16526,,,positive,0.011666666666666667,0.305
16527,,,neutral,0.0,0.0
16528,,,neutral,0.0,0.5333333333333333
16529,,,negative,-0.018518518518518528,0.4962962962962963
16530,,,positive,0.1,0.4
16531,,,positive,0.5833333333333334,0.5611111111111111
16532,,,positive,0.06666666666666667,0.20833333333333334
16533,,,positive,0.08522727272727273,0.41704545454545455
16534,,,neutral,0.0,0.0
16535,,,positive,0.28,0.77
16536,,,neutral,0.0,0.0
16537,,,positive,0.5833333333333334,0.8166666666666668
16538,,,neutral,0.0,0.0
16539,,,neutral,0.0,0.0
16540,,,neutral,0.0,0.0
16541,,,positive,0.03333333333333333,0.06666666666666667
16542,,,neutral,0.0,0.05
16543,,,positive,0.52,1.0
16544,,,neutral,0.0,0.0
16545,,,neutral,0.0,0.4388888888888889
16546,,,positive,0.19722222222222222,0.5
16547,,,negative,-0.2,0.3
16548,,,positive,0.4527777777777778,0.5
16549,,,neutral,0.0,1.0
16550,,,positive,0.35714285714285715,0.5714285714285714
16551,,,neutral,0.0,0.0
16552,,,positive,0.4,0.8
16553,,,positive,0.35,0.55
16554,,,neutral,0.0,0.18888888888888888
16555,,,neutral,0.0,1.0
16556,,,positive,0.3,0.55
16557,,,negative,-0.02121212121212122,0.41818181818181815
16558,,,neutral,0.0,0.0
16559,,,positive,0.16212121212121214,0.6126262626262626
16560,,,positive,0.02833333333333332,0.48166666666666663
16561,,,negative,-0.2,0.3
16562,,,positive,0.5,0.7
16563,,,positive,0.1,0.0
16564,,,neutral,0.0,1.0
16565,,,positive,0.5861111111111111,0.65
16566,,,neutral,0.0,1.0
16567,,,neutral,0.0,0.0
16568,,,negative,-0.2,0.3
16569,,,neutral,0.0,1.0
16570,,,negative,-0.02857142857142858,0.6059523809523809
16571,,,positive,0.4,0.5
16572,,,positive,0.16666666666666666,0.3333333333333333
16573,,,neutral,0.0,0.0
16574,,,positive,0.1766666666666667,0.8066666666666666
16575,,,positive,0.2,0.725
16576,,,positive,0.1766666666666667,0.8066666666666666
16577,,,positive,0.2857142857142857,0.5357142857142857
16578,,,positive,0.2857142857142857,0.5357142857142857
16579,,,neutral,0.0,0.0
16580,,,neutral,0.0,0.0
16581,,,positive,0.05185185185185185,0.4962962962962963
16582,,,positive,0.05357142857142857,0.4071428571428572
